GWAS file: /Users/krsc0813/CLionProjects/gwas_local/gwas_files/continuous-22409-both_sexes-irnt.tsv
block_1045_decompression,6008μs
block_1046_decompression,6734μs
block_1047_decompression,6584μs
block_1048_decompression,6293μs
block_1049_decompression,6002μs
block_1050_decompression,5982μs
block_1051_decompression,6206μs
block_1052_decompression,6376μs
block_1053_decompression,6234μs
block_1054_decompression,6129μs
block_1055_decompression,6239μs
block_1056_decompression,6243μs
block_1057_decompression,6351μs
block_1058_decompression,6182μs
block_1059_decompression,6077μs
block_1060_decompression,6133μs
block_1061_decompression,6638μs
block_1062_decompression,6403μs
block_1063_decompression,6205μs
block_1064_decompression,6502μs
block_1065_decompression,6532μs
block_1066_decompression,6491μs
block_1067_decompression,6521μs
block_1068_decompression,6428μs
block_1069_decompression,6669μs
block_1070_decompression,6541μs
block_1071_decompression,7456μs
block_1072_decompression,6935μs
block_1073_decompression,6814μs
block_1074_decompression,6344μs
block_1075_decompression,6400μs
block_1076_decompression,6529μs
block_1077_decompression,6312μs
block_1078_decompression,6871μs
block_1079_decompression,6686μs
block_1080_decompression,6705μs
block_1081_decompression,7060μs
block_1082_decompression,6588μs
block_1083_decompression,6702μs
block_1084_decompression,7057μs
block_1085_decompression,6886μs
block_1086_decompression,6960μs
block_1087_decompression,6542μs
block_1088_decompression,6116μs
block_1089_decompression,6867μs
block_1090_decompression,6733μs
block_1091_decompression,6764μs
block_1092_decompression,6733μs
block_1093_decompression,5733μs
block_1094_decompression,6719μs
block_1095_decompression,6369μs
block_1096_decompression,6489μs
block_1097_decompression,6143μs
block_1098_decompression,6279μs
block_1099_decompression,8347μs
block_1100_decompression,6669μs
block_1101_decompression,7054μs
block_1102_decompression,6566μs
block_1103_decompression,6470μs
block_1104_decompression,6453μs
block_1105_decompression,6147μs
block_1106_decompression,6075μs
block_1107_decompression,6216μs
block_1108_decompression,6488μs
block_1109_decompression,5890μs
block_1110_decompression,5923μs
block_1111_decompression,6598μs
block_1112_decompression,5907μs
block_1113_decompression,6328μs
block_1114_decompression,6400μs
block_1115_decompression,6348μs
block_1116_decompression,6033μs
block_1117_decompression,6324μs
block_1118_decompression,6350μs
block_1119_decompression,6296μs
block_1120_decompression,5992μs
block_1121_decompression,6324μs
block_1122_decompression,6450μs
block_1123_decompression,6364μs
block_1124_decompression,6558μs
block_1125_decompression,6613μs
block_1126_decompression,6309μs
block_1127_decompression,6287μs
block_1128_decompression,6586μs
block_1129_decompression,6585μs
block_1130_decompression,6763μs
block_1131_decompression,6830μs
block_1132_decompression,7061μs
block_1133_decompression,6731μs
block_1134_decompression,6159μs
block_1135_decompression,6677μs
block_1136_decompression,6621μs
block_1137_decompression,6032μs
block_1138_decompression,6520μs
block_1139_decompression,6916μs
block_1140_decompression,6656μs
block_1141_decompression,6476μs
block_1142_decompression,7060μs
block_1143_decompression,7142μs
block_1144_decompression,6956μs
block_1145_decompression,7146μs
block_1146_decompression,6425μs
block_1147_decompression,7049μs
block_1148_decompression,6928μs
block_1149_decompression,6500μs
block_1150_decompression,6537μs
block_1151_decompression,6567μs
block_1152_decompression,6433μs
block_1153_decompression,6468μs
block_1154_decompression,6321μs
block_1155_decompression,6278μs
block_1156_decompression,6282μs
block_1157_decompression,6580μs
block_1158_decompression,6319μs
block_1159_decompression,6351μs
block_1160_decompression,6641μs
block_1161_decompression,6637μs
block_1162_decompression,6889μs
block_1163_decompression,6469μs
block_1164_decompression,6249μs
block_1165_decompression,6445μs
block_1166_decompression,6423μs
block_1167_decompression,6496μs
block_1168_decompression,5779μs
block_1169_decompression,6126μs
block_1170_decompression,6470μs
block_1171_decompression,6878μs
block_1172_decompression,6626μs
block_1173_decompression,6182μs
block_1174_decompression,6337μs
block_1175_decompression,6621μs
block_1176_decompression,6640μs
block_1177_decompression,6688μs
block_1178_decompression,6327μs
block_1179_decompression,6495μs
block_1180_decompression,6439μs
block_1181_decompression,6011μs
block_1182_decompression,6407μs
block_1183_decompression,6619μs
block_1184_decompression,6390μs
block_1185_decompression,6537μs
block_1186_decompression,6433μs
block_1187_decompression,6505μs
block_1188_decompression,6376μs
block_1189_decompression,6333μs
block_1190_decompression,6663μs
block_1191_decompression,6610μs
block_1192_decompression,6198μs
block_1193_decompression,6922μs
block_1194_decompression,7476μs
block_1195_decompression,6765μs
block_1196_decompression,6788μs
block_1197_decompression,6928μs
block_1198_decompression,6654μs
block_1199_decompression,7347μs
block_1200_decompression,7891μs
block_1201_decompression,6965μs
block_1202_decompression,7394μs
block_1203_decompression,7348μs
block_1204_decompression,7398μs
block_1205_decompression,6916μs
block_1206_decompression,6869μs
block_1207_decompression,6634μs
block_1208_decompression,6805μs
block_1209_decompression,7487μs
block_1210_decompression,7087μs
block_1211_decompression,6844μs
block_1212_decompression,6420μs
block_1213_decompression,6358μs
block_1214_decompression,6307μs
block_1215_decompression,6111μs
block_1216_decompression,6208μs
block_1217_decompression,6710μs
block_1218_decompression,6350μs
block_1219_decompression,6587μs
block_1220_decompression,6663μs
block_1221_decompression,5919μs
block_1222_decompression,6347μs
block_1223_decompression,6564μs
block_1224_decompression,6783μs
block_1225_decompression,6442μs
block_1226_decompression,6492μs
block_1227_decompression,6301μs
block_1228_decompression,6299μs
block_1229_decompression,6137μs
block_1230_decompression,6795μs
block_1231_decompression,6321μs
block_1232_decompression,6732μs
block_1233_decompression,5969μs
block_1234_decompression,6067μs
block_1235_decompression,6482μs
block_1236_decompression,6987μs
block_1237_decompression,6355μs
block_1238_decompression,6224μs
block_1239_decompression,6437μs
block_1240_decompression,7278μs
block_1241_decompression,6848μs
block_1242_decompression,6842μs
block_1243_decompression,6984μs
block_1244_decompression,6496μs
block_1245_decompression,6635μs
block_1246_decompression,6578μs
block_1247_decompression,6337μs
block_1248_decompression,6756μs
block_1249_decompression,5898μs
block_1250_decompression,6470μs
block_1251_decompression,7697μs
block_1252_decompression,6285μs
block_1253_decompression,7060μs
block_1254_decompression,7030μs
block_1255_decompression,6669μs
block_1256_decompression,6245μs
block_1257_decompression,6704μs
block_1258_decompression,6484μs
block_1259_decompression,6667μs
block_1260_decompression,6657μs
block_1261_decompression,6942μs
block_1262_decompression,5866μs
block_1263_decompression,5883μs
block_1264_decompression,6439μs
block_1265_decompression,6353μs
block_1266_decompression,6424μs
block_1267_decompression,6067μs
block_1268_decompression,6492μs
block_1269_decompression,6548μs
block_1270_decompression,6514μs
block_1271_decompression,6426μs
block_1272_decompression,6298μs
block_1273_decompression,6202μs
block_1274_decompression,6547μs
block_1275_decompression,6449μs
block_1276_decompression,6097μs
block_1277_decompression,5619μs
block_1278_decompression,6519μs
block_1279_decompression,6450μs
block_1280_decompression,6263μs
block_1281_decompression,6662μs
block_1282_decompression,6102μs
block_1283_decompression,6179μs
block_1284_decompression,5932μs
block_1285_decompression,6179μs
block_1286_decompression,6616μs
block_1287_decompression,6511μs
block_1288_decompression,6683μs
block_1289_decompression,6221μs
block_1290_decompression,6651μs
block_1291_decompression,6458μs
block_1292_decompression,6739μs
block_1293_decompression,6743μs
block_1294_decompression,7107μs
block_1295_decompression,6730μs
block_1296_decompression,6795μs
block_1297_decompression,6865μs
block_1298_decompression,6955μs
block_1299_decompression,6613μs
block_1300_decompression,6628μs
block_1301_decompression,6941μs
block_1302_decompression,6353μs
block_1303_decompression,6621μs
block_1304_decompression,6281μs
block_1305_decompression,5989μs
block_1306_decompression,5844μs
block_1307_decompression,5901μs
block_1308_decompression,6420μs
block_1309_decompression,6704μs
block_1310_decompression,6600μs
block_1311_decompression,6521μs
block_1312_decompression,6205μs
block_1313_decompression,6319μs
block_1314_decompression,7060μs
block_1315_decompression,6892μs
block_1316_decompression,7167μs
block_1317_decompression,6792μs
block_1318_decompression,6499μs
block_1319_decompression,6807μs
block_1320_decompression,7215μs
block_1321_decompression,5621μs
block_1322_decompression,6246μs
block_1323_decompression,6160μs
block_1324_decompression,6102μs
block_1325_decompression,6894μs
block_1326_decompression,7165μs
block_1327_decompression,6786μs
block_1328_decompression,6711μs
block_1329_decompression,6770μs
block_1330_decompression,6715μs
block_1331_decompression,6717μs
block_1332_decompression,6010μs
block_1333_decompression,6014μs
block_1334_decompression,6021μs
block_1335_decompression,5343μs
block_1336_decompression,5928μs
block_1337_decompression,5986μs
block_1338_decompression,5857μs
block_1339_decompression,6218μs
block_1340_decompression,6071μs
block_1341_decompression,6311μs
block_1342_decompression,6224μs
block_1343_decompression,6423μs
block_1344_decompression,6094μs
block_1345_decompression,6560μs
block_1346_decompression,6287μs
block_1347_decompression,6284μs
block_1348_decompression,6563μs
block_1349_decompression,6673μs
block_1350_decompression,6823μs
block_1351_decompression,6740μs
block_1352_decompression,6572μs
block_1353_decompression,6390μs
block_1354_decompression,6015μs
block_1355_decompression,6669μs
block_1356_decompression,6784μs
block_1357_decompression,6157μs
block_1358_decompression,6183μs
block_1359_decompression,6684μs
block_1360_decompression,7326μs
block_1361_decompression,6875μs
block_1362_decompression,7082μs
block_1363_decompression,7520μs
block_1364_decompression,6936μs
block_1365_decompression,6604μs
block_1366_decompression,6439μs
block_1367_decompression,6498μs
block_1368_decompression,6280μs
block_1369_decompression,5793μs
block_1370_decompression,5765μs
block_1371_decompression,5460μs
block_1372_decompression,6031μs
block_1373_decompression,6217μs
block_1374_decompression,6200μs
block_1375_decompression,5780μs
block_1376_decompression,6136μs
block_1377_decompression,5786μs
block_1378_decompression,5908μs
block_1379_decompression,6095μs
block_1380_decompression,6951μs
block_1381_decompression,6350μs
block_1382_decompression,6353μs
block_1383_decompression,6442μs
block_1384_decompression,6096μs
block_1385_decompression,6695μs
block_1386_decompression,6451μs
block_1387_decompression,7089μs
block_1388_decompression,6163μs
block_1389_decompression,6457μs
block_1390_decompression,6074μs
block_1391_decompression,6538μs
block_1392_decompression,6395μs
block_1393_decompression,6136μs
block_1394_decompression,6582μs
block_1395_decompression,7223μs
block_1396_decompression,6330μs
block_1397_decompression,6328μs
block_1398_decompression,6677μs
block_1399_decompression,6775μs
block_1400_decompression,6890μs
block_1401_decompression,6122μs
block_1402_decompression,6791μs
block_1403_decompression,6817μs
block_1404_decompression,12753μs
block_1405_decompression,6660μs
block_1406_decompression,6740μs
block_1407_decompression,6324μs
block_1408_decompression,6536μs
block_1409_decompression,6585μs
block_1410_decompression,5616μs
block_1411_decompression,6329μs
block_1412_decompression,6092μs
block_1413_decompression,6499μs
block_1414_decompression,6203μs
block_1415_decompression,6496μs
block_1416_decompression,6175μs
block_1417_decompression,6459μs
block_1418_decompression,5905μs
block_1419_decompression,6133μs
block_1420_decompression,6311μs
block_1421_decompression,6062μs
block_1422_decompression,6204μs
block_1423_decompression,6197μs
block_1424_decompression,6295μs
block_1425_decompression,6359μs
block_1426_decompression,6344μs
block_1427_decompression,6036μs
block_1428_decompression,6487μs
block_1429_decompression,6737μs
block_1430_decompression,6683μs
block_1431_decompression,6764μs
block_1432_decompression,6621μs
block_1433_decompression,6319μs
block_1434_decompression,6456μs
block_1435_decompression,6343μs
block_1436_decompression,6443μs
block_1437_decompression,6733μs
block_1438_decompression,7013μs
block_1439_decompression,6594μs
block_1440_decompression,6993μs
block_1441_decompression,7493μs
block_1442_decompression,7047μs
block_1443_decompression,6532μs
block_1444_decompression,6472μs
block_1445_decompression,7044μs
block_1446_decompression,7012μs
block_1447_decompression,7257μs
block_1448_decompression,6483μs
block_1449_decompression,6632μs
block_1450_decompression,7265μs
block_1451_decompression,7139μs
block_1452_decompression,6325μs
block_1453_decompression,6514μs
block_1454_decompression,6754μs
block_1455_decompression,6728μs
block_1456_decompression,6899μs
block_1457_decompression,6637μs
block_1458_decompression,6311μs
block_1459_decompression,6963μs
block_1460_decompression,6443μs
block_1461_decompression,6365μs
block_1462_decompression,6336μs
block_1463_decompression,6200μs
block_1464_decompression,6489μs
block_1465_decompression,6539μs
block_1466_decompression,5998μs
block_1467_decompression,6770μs
block_1468_decompression,6802μs
block_1469_decompression,6688μs
block_1470_decompression,6512μs
block_1471_decompression,6409μs
block_1472_decompression,5639μs
block_1473_decompression,6509μs
block_1474_decompression,6544μs
block_1475_decompression,6713μs
block_1476_decompression,7173μs
block_1477_decompression,6794μs
block_1478_decompression,6336μs
block_1479_decompression,6475μs
block_1480_decompression,7097μs
block_1481_decompression,7061μs
block_1482_decompression,7388μs
block_1483_decompression,7643μs
block_1484_decompression,7187μs
block_1485_decompression,6966μs
block_1486_decompression,6803μs
block_1487_decompression,6212μs
block_1488_decompression,7262μs
block_1489_decompression,6258μs
block_1490_decompression,6316μs
block_1491_decompression,6782μs
block_1492_decompression,7338μs
block_1493_decompression,6542μs
block_1494_decompression,6794μs
block_1495_decompression,6726μs
block_1496_decompression,6704μs
block_1497_decompression,6644μs
block_1498_decompression,6437μs
block_1499_decompression,7051μs
block_1500_decompression,6613μs
block_1501_decompression,6420μs
block_1502_decompression,6362μs
block_1503_decompression,6495μs
block_1504_decompression,6099μs
block_1505_decompression,5964μs
block_1506_decompression,6020μs
block_1507_decompression,5860μs
block_1508_decompression,6405μs
block_1509_decompression,6268μs
block_1510_decompression,6646μs
block_1511_decompression,6510μs
block_1512_decompression,6323μs
block_1513_decompression,6796μs
block_1514_decompression,6603μs
block_1515_decompression,6919μs
block_1516_decompression,6423μs
block_1517_decompression,6165μs
block_1518_decompression,6702μs
block_1519_decompression,6524μs
block_1520_decompression,6814μs
block_1521_decompression,7004μs
block_1522_decompression,7106μs
block_1523_decompression,6822μs
block_1524_decompression,7266μs
block_1525_decompression,6903μs
block_1526_decompression,6742μs
block_1527_decompression,6604μs
block_1528_decompression,6225μs
block_1529_decompression,6183μs
block_1530_decompression,6487μs
block_1531_decompression,6510μs
block_1532_decompression,6177μs
block_1533_decompression,6352μs
block_1534_decompression,6395μs
block_1535_decompression,6649μs
block_1536_decompression,6430μs
block_1537_decompression,6634μs
block_1538_decompression,6416μs
block_1539_decompression,6909μs
block_1540_decompression,6941μs
block_1541_decompression,6570μs
block_1542_decompression,6475μs
block_1543_decompression,5668μs
block_1544_decompression,6107μs
block_1545_decompression,6353μs
block_1546_decompression,6353μs
block_1547_decompression,6714μs
block_1548_decompression,6715μs
block_1549_decompression,6737μs
block_1550_decompression,6622μs
block_1551_decompression,6834μs
block_1552_decompression,7004μs
block_1553_decompression,6520μs
block_1554_decompression,6003μs
block_1555_decompression,6084μs
block_1556_decompression,6965μs
block_1557_decompression,6438μs
block_1558_decompression,6625μs
block_1559_decompression,6767μs
block_1560_decompression,5931μs
block_1561_decompression,6345μs
block_1562_decompression,5796μs
block_1563_decompression,6383μs
block_1564_decompression,6332μs
block_1565_decompression,6940μs
block_1566_decompression,6648μs
block_1567_decompression,7399μs
block_1568_decompression,7083μs
block_1569_decompression,6798μs
block_1570_decompression,6797μs
block_1571_decompression,6161μs
block_1572_decompression,6405μs
block_1573_decompression,5887μs
block_1574_decompression,5977μs
block_1575_decompression,6649μs
block_1576_decompression,6015μs
block_1577_decompression,5792μs
block_1578_decompression,5687μs
block_1579_decompression,6181μs
block_1580_decompression,6707μs
block_1581_decompression,6001μs
block_1582_decompression,6330μs
block_1583_decompression,6359μs
block_1584_decompression,6579μs
block_1585_decompression,6655μs
block_1586_decompression,5993μs
block_1587_decompression,6013μs
block_1588_decompression,6329μs
block_1589_decompression,5605μs
block_1590_decompression,6380μs
block_1591_decompression,6437μs
block_1592_decompression,6130μs
block_1593_decompression,5965μs
block_1594_decompression,6275μs
block_1595_decompression,5222μs
block_1596_decompression,6077μs
block_1597_decompression,5165μs
block_1598_decompression,6583μs
block_1599_decompression,6086μs
block_1600_decompression,5327μs
block_1601_decompression,5809μs
block_1602_decompression,5799μs
block_1603_decompression,6036μs
block_1604_decompression,5603μs
block_1605_decompression,5992μs
block_1606_decompression,6454μs
block_1607_decompression,6600μs
block_1608_decompression,6997μs
block_1609_decompression,6199μs
block_1610_decompression,6816μs
block_1611_decompression,6387μs
block_1612_decompression,5948μs
block_1613_decompression,5290μs
block_1614_decompression,6162μs
block_1615_decompression,5774μs
block_1616_decompression,6030μs
block_1617_decompression,6372μs
block_1618_decompression,6555μs
block_1619_decompression,6069μs
block_1620_decompression,6377μs
block_1621_decompression,6821μs
block_1622_decompression,6495μs
block_1623_decompression,6832μs
block_1624_decompression,6221μs
block_1625_decompression,6260μs
block_1626_decompression,6547μs
block_1627_decompression,5627μs
block_1628_decompression,6130μs
block_1629_decompression,6093μs
block_1630_decompression,6155μs
block_1631_decompression,5943μs
block_1632_decompression,6801μs
block_1633_decompression,7214μs
block_1634_decompression,7163μs
block_1635_decompression,6683μs
block_1636_decompression,6261μs
block_1637_decompression,6039μs
block_1638_decompression,7128μs
block_1639_decompression,6465μs
block_1640_decompression,4513μs
